id,category,volume_cm3,weight_grams,price_hellers,profit_hellers
6426,Toys,7883,667,35835,9435
6427,Toys,2263,230,64054,12700
6428,Toys,20028,1471,176057,52415
6429,Toys,43098,1912,14056,3466
6430,Toys,34872,2081,25320,7026
6431,Toys,32094,3304,62314,14825
6432,Toys,8226,493,40670,9575
6433,Toys,20133,1431,203586,45336
6434,Toys,65626,2203,103646,24236
6435,Toys,25435,1935,41206,8311
6436,Toys,31016,1155,116504,27074
6437,Toys,80219,3473,45147,12151
6438,Toys,19770,1129,197203,47112
6439,Toys,18137,1239,72106,15183
6440,Toys,64111,6522,251946,65059
6441,Toys,14796,1006,52270,11237
6442,Toys,16286,1005,92083,20068
6443,Toys,14670,768,435233,111004
6444,Toys,3580,145,23091,4586
6445,Toys,12993,802,110661,26238
6446,Toys,6893,323,29735,5515
6447,Toys,12075,857,35490,8983
6448,Toys,15533,2039,36572,9264
6449,Toys,67834,3502,190034,38423
6450,Toys,3243,211,80108,16648
6451,Toys,7564,558,24649,7861
6452,Toys,6498,582,50545,8761
6453,Toys,20553,1179,175592,27721
6454,Toys,22313,1033,33951,8295
6455,Toys,12099,382,135847,45785
6456,Toys,5375,316,117467,29538
6457,Toys,14922,1036,133549,22215
6458,Toys,21959,673,55339,13219
6459,Toys,13146,815,35769,9893
6460,Toys,11566,566,15198,3546
6461,Toys,10770,654,52281,8144
6462,Toys,31598,1467,80176,22038
6463,Toys,16749,567,41200,9183
6464,Toys,20048,1057,41917,8681
6465,Toys,15702,1361,193874,45037
6466,Toys,10140,644,34453,6752
6467,Toys,16657,643,107946,25947
6468,Toys,8310,841,194958,49476
6469,Toys,72701,3283,108177,25392
6470,Toys,2908,229,49838,14841
6471,Toys,10813,716,113665,31086
6472,Toys,5260,518,63380,13490
6473,Toys,92732,4540,56289,9915
6474,Toys,3441,369,198610,51601
6475,Toys,8191,545,57912,12158
6476,Toys,52535,3120,33407,10031
6477,Toys,14288,966,57883,14183
6478,Toys,8547,354,79964,24166
6479,Toys,32618,1005,72259,18676
6480,Toys,14461,1829,24070,4260
6481,Toys,15447,246,98737,30900
6482,Toys,9223,1024,87584,24776
6483,Toys,77535,4115,243089,60339
6484,Toys,13375,2339,32608,7307
6485,Toys,36340,1253,134577,30910
6486,Toys,12079,1252,63973,15099
6487,Toys,12607,751,54957,14182
6488,Toys,7267,273,23233,5781
6489,Toys,15764,1567,41277,8862
6490,Toys,16040,1092,107217,28545
6491,Toys,25641,1480,245392,70741
6492,Toys,8070,543,74256,14639
6493,Toys,16458,941,96969,25191
6494,Toys,29909,1910,31636,6044
6495,Toys,18359,797,112160,23284
6496,Toys,12955,335,118335,29519
6497,Toys,13988,1125,53946,12497
6498,Toys,20424,895,143542,34203
6499,Toys,10051,1178,59712,12489
6500,Toys,11673,1100,147566,45595
6501,Toys,11658,388,55691,12358
6502,Toys,35371,1319,230905,53544
6503,Toys,13562,852,35128,8369
6504,Toys,22248,1765,63629,15319
6505,Toys,15811,1187,150978,32748
6506,Toys,19302,988,48055,13293
6507,Toys,4571,318,52349,13135
6508,Toys,23692,1720,145966,25759
6509,Toys,24723,984,168244,41328
6510,Toys,15366,1529,105548,18848
6511,Toys,5033,376,43193,8611
6512,Toys,13055,793,87923,16797
6513,Toys,33006,1373,191292,68077
6514,Toys,12361,746,28644,6289
6515,Toys,21658,865,111809,32414
6516,Toys,17095,779,44141,10368
6517,Toys,24854,1220,60397,11132
6518,Toys,15328,1001,220925,56988
6519,Toys,107339,3013,38694,7436
6520,Toys,16685,543,77884,15754
6521,Toys,10531,516,51109,13817
6522,BabyProducts,51986,1818,66306,13094
6523,BabyProducts,49198,3125,39074,6915
6524,BabyProducts,13399,1131,276602,48455
6525,BabyProducts,17052,1774,51025,9859
6526,BabyProducts,24186,1100,216316,41019
6527,BabyProducts,16850,924,135030,20051
6528,BabyProducts,12360,1346,89781,16457
6529,BabyProducts,42307,3855,317611,49221
6530,BabyProducts,14544,2345,219105,48479
6531,BabyProducts,16516,1823,171197,28620
6532,BabyProducts,35163,1709,138395,27351
6533,BabyProducts,8894,362,311150,54803
6534,BabyProducts,45126,1591,350881,82172
6535,BabyProducts,21837,1590,47866,12139
6536,BabyProducts,53522,6429,468245,91790
6537,BabyProducts,21289,1512,50692,12635
6538,BabyProducts,53735,4970,272906,54275
6539,BabyProducts,31816,2857,428836,68557
6540,BabyProducts,71323,4186,169143,31065
6541,BabyProducts,63568,3511,16372,2988
6542,BabyProducts,21726,2625,288792,67751
6543,BabyProducts,12022,936,68679,12607
6544,BabyProducts,36180,4383,157538,37053
6545,BabyProducts,5642,407,10560,2447
6546,BabyProducts,24601,4108,67850,12711
6547,BabyProducts,15569,765,61228,12837
6548,BabyProducts,8325,1317,38460,7491
6549,BabyProducts,38114,4828,368809,56914
6550,BabyProducts,34180,2852,38198,5162
6551,BabyProducts,9868,1261,83870,16425
6552,BabyProducts,28363,3590,62840,13336
6553,BabyProducts,27953,1475,177930,26123
6554,BabyProducts,21783,2132,121706,19214
6555,BabyProducts,20263,751,71140,17989
6556,BabyProducts,41622,3687,158910,35678
6557,BabyProducts,12788,2834,166426,41087
6558,BabyProducts,117160,6840,170749,27372
6559,BabyProducts,82744,4330,82497,13482
6560,BabyProducts,12692,620,149567,31259
6561,BabyProducts,9200,856,106848,24950
6562,BabyProducts,21414,1251,59513,12159
6563,BabyProducts,26632,5345,168771,40100
6564,BabyProducts,22344,2466,87431,16397
6565,BabyProducts,30004,2045,113802,21071
6566,BabyProducts,9556,661,173341,31070
6567,BabyProducts,39747,2944,301070,46171
6568,BabyProducts,35922,4301,71386,10586
6569,BabyProducts,57297,6103,80979,11587
6570,BabyProducts,27666,2723,86854,14756
6571,BabyProducts,5956,625,45412,9488
6572,BabyProducts,79176,7583,156625,40341
6573,BabyProducts,18935,1841,573184,118872
6574,BabyProducts,17437,5008,87556,15514
6575,BabyProducts,14433,909,38387,7101
6576,BabyProducts,122366,7622,197227,36887
6577,BabyProducts,21361,1784,35209,8101
6578,BabyProducts,21173,3134,164847,25886
6579,BabyProducts,36147,3119,95683,17698
6580,BabyProducts,24408,1725,155841,25081
6581,BabyProducts,40198,3119,55783,13668
6582,BabyProducts,26029,2914,300948,71002
6583,BabyProducts,21307,1176,53969,11514
6584,BabyProducts,52926,2523,106492,32909
6585,BabyProducts,40009,1759,78499,22426
6586,BabyProducts,8522,488,73889,14489
6587,BabyProducts,15214,1512,167861,44436
6588,BabyProducts,14118,532,197794,36955
6589,BabyProducts,41089,2418,365262,80628
6590,BabyProducts,16869,1445,26086,4713
6591,BabyProducts,18806,1170,62599,12133
6592,BabyProducts,29122,788,347067,81883
6593,BabyProducts,14957,860,98925,19895
6594,BabyProducts,12858,1351,144490,31713
6595,BabyProducts,20650,2162,128344,35017
6596,BabyProducts,27276,3707,202938,39144
6597,BabyProducts,87460,8700,324876,60940
6598,BabyProducts,18707,1511,97882,24928
6599,BabyProducts,25698,4732,45598,7572
6600,BabyProducts,72716,3576,224199,51047
6601,BabyProducts,15284,1396,227648,44642
6602,BabyProducts,72241,5177,48124,6998
6603,BabyProducts,108126,6483,86714,20324
6604,BabyProducts,29257,3096,36884,7039
6605,BabyProducts,35678,6581,168437,32724
6606,BabyProducts,15625,1278,81065,14409
6607,BabyProducts,42986,8254,275986,60317
6608,BabyProducts,50012,2141,21694,5505
6609,BabyProducts,7863,931,101961,27199
6610,BabyProducts,53173,3086,61724,9139
6611,BabyProducts,84979,5411,264441,55721
6612,BabyProducts,102009,7047,463222,134346
6613,BabyProducts,36144,1801,50339,12329
6614,BabyProducts,16551,1456,45554,7655
6615,BabyProducts,18666,1516,61914,10846
6616,BabyProducts,26681,3474,194399,28738
6617,BabyProducts,40409,2868,51204,9421
6618,BabyProducts,76562,5896,85693,26561
6619,BabyProducts,124840,7939,145247,26733
6620,BabyProducts,27054,2533,90720,21235
6621,BabyProducts,29428,3276,286259,61661
6622,BabyProducts,7955,988,72523,20796
6623,BabyProducts,110029,7137,59213,10422
6624,BabyProducts,50327,3704,131930,24996
6625,BabyProducts,12124,838,90620,20411
6626,BabyProducts,22097,1186,242627,56248
6627,BabyProducts,21179,1423,135400,32186
6628,BabyProducts,10941,1672,132932,34769
6629,BabyProducts,19690,1313,118227,24151
6630,BabyProducts,20535,1127,93934,20046
6631,BabyProducts,9792,1565,179145,37405
6632,BabyProducts,13627,831,120118,23252
6633,BabyProducts,21023,2470,211986,46455
6634,BabyProducts,21959,1885,72376,13317
6635,BabyProducts,53051,2912,158748,37573
6636,BabyProducts,12213,685,53148,9682
6637,BabyProducts,5611,515,152559,24976
6638,BabyProducts,68023,3355,141672,32772
6639,BabyProducts,37303,2130,83629,13473
6640,BabyProducts,14089,6406,69654,13013
6641,BabyProducts,12443,807,127755,21435
6642,BabyProducts,13525,1174,65680,13246
6643,BabyProducts,38088,1638,100490,18940
6644,BabyProducts,34912,1871,381479,71164
6645,BabyProducts,51427,2194,240630,47985
6646,BabyProducts,47961,3556,129652,23131
6647,BabyProducts,13834,1419,132854,25842
6648,BabyProducts,34621,2317,77987,20061
6649,BabyProducts,24349,1945,177602,35584
6650,BabyProducts,7358,1284,42179,7905
6651,BabyProducts,17682,966,29115,4202
6652,BabyProducts,40421,995,130563,25825
6653,BabyProducts,16164,2167,58780,12165
6654,BabyProducts,47366,2868,454002,95959
6655,BabyProducts,29039,2998,73778,12058
6656,BabyProducts,209216,14434,155942,23145
6657,BabyProducts,38531,5453,287735,54423
6658,BabyProducts,22499,1320,97773,21567
6659,BabyProducts,19389,4856,231050,38838
6660,BabyProducts,19399,1588,72952,17813
6661,BabyProducts,14411,355,85670,16379
6662,BabyProducts,48845,3847,126940,30151
6663,BabyProducts,15774,1122,47627,7209
6664,BabyProducts,22652,2721,55160,11752
6665,BabyProducts,56850,3080,113439,21888
6666,BabyProducts,25366,1935,97589,23436
6667,BabyProducts,9254,864,81712,20084
6668,BabyProducts,22608,1790,135117,19842
6669,BabyProducts,70161,2308,107388,20784
6670,BabyProducts,61767,7945,179067,53038
6671,BabyProducts,38136,4877,96900,15542
6672,BabyProducts,28962,1391,303000,65120
6673,BabyProducts,22604,1823,70625,13317
6674,BabyProducts,22563,1333,35637,7538
6675,BabyProducts,27976,4604,253023,46908
6676,BabyProducts,32427,3110,56654,10445
6677,BabyProducts,48694,3848,216838,43745
6678,BabyProducts,62541,3216,297528,52581
6679,BabyProducts,11481,2025,54465,13765
6680,BabyProducts,52732,3792,85953,13573
6681,BabyProducts,12294,1075,131349,27918
6682,BabyProducts,18941,972,81188,14329
6683,BabyProducts,25168,1876,110208,33876
6684,BabyProducts,132917,4001,143387,25236
6685,BabyProducts,32167,1258,59323,12269
6686,BabyProducts,9975,1080,204954,32353
6687,BabyProducts,56597,3477,223851,63286
6688,BabyProducts,62639,5067,54366,11552
6689,BabyProducts,5513,685,28779,5606
6690,BabyProducts,47662,2778,27657,5250
6691,BabyProducts,13053,1022,85023,12634
6692,BabyProducts,38577,2560,206470,37956
6693,BabyProducts,25799,2688,165771,37957
6694,BabyProducts,72006,5322,93798,12389
6695,BabyProducts,19715,1467,91919,17232
6696,BabyProducts,23867,1697,66365,11992
6697,BabyProducts,14785,1176,35624,8223
6698,BabyProducts,7847,607,102183,21401
6699,BabyProducts,26840,5022,101207,27489
6700,BabyProducts,11531,1175,89816,13040
6701,BabyProducts,17307,2550,172129,28681
6702,BabyProducts,38581,948,397644,91591
6703,BabyProducts,44969,2740,218210,44373
6704,BabyProducts,10627,1891,132985,27400
6705,BabyProducts,37127,1812,42364,7163
6706,BabyProducts,55880,1403,203905,33386
6707,BabyProducts,43883,2467,150907,22430
6708,BabyProducts,34812,1728,82517,15396
6709,BabyProducts,22492,2335,86544,16941
6710,BabyProducts,35200,1663,209831,48225
6711,BabyProducts,9720,1055,113990,34591
6712,BabyProducts,43572,4091,106156,22418
6713,BabyProducts,12925,1401,37682,6535
6714,BabyProducts,75302,5500,163906,31377
6715,BabyProducts,67852,4460,63348,13344
6716,BabyProducts,78225,5646,135760,23010
6717,BabyProducts,51707,5940,274488,43803
6718,BabyProducts,24698,2508,89658,15293
6719,BabyProducts,49622,2695,111455,22424
6720,BabyProducts,16741,450,153952,26179
6721,BabyProducts,60140,1546,384877,94415
6722,BabyProducts,33658,953,135443,25618
6723,BabyProducts,14590,1139,67517,13501
6724,BabyProducts,8007,445,85396,19495
6725,BabyProducts,7435,1473,47727,7331
6726,BabyProducts,9370,733,122670,25677
6727,BabyProducts,28352,3038,168883,45635
6728,BabyProducts,26018,1599,122844,26140
6729,BabyProducts,20181,976,47765,9101
6730,BabyProducts,60606,3589,100911,17591
6731,BabyProducts,11763,1597,197558,38357
6732,CarAccessories,24449,3034,72449,19864
6733,CarAccessories,2351,2126,17914,5000
6734,CarAccessories,7505,1817,14797,4916
6735,CarAccessories,19064,2388,182354,43807
6736,CarAccessories,5074,2852,58383,14077
6737,CarAccessories,14326,5733,167921,35769
6738,CarAccessories,9387,6301,97242,27200
6739,CarAccessories,22274,2750,160346,36127
6740,CarAccessories,6852,1542,231302,44445
6741,CarAccessories,11167,4684,56361,13843
6742,CarAccessories,3150,2953,164477,40171
6743,CarAccessories,5760,1434,141187,36410
6744,CarAccessories,13017,2887,178643,35265
6745,CarAccessories,10031,3128,80668,22105
6746,CarAccessories,5977,2893,186571,38851
6747,CarAccessories,11089,4232,194250,46535
6748,CarAccessories,10263,3093,89903,23894
6749,CarAccessories,14918,11591,99691,19769
6750,CarAccessories,56554,8366,56357,13362
6751,CarAccessories,18358,4969,57285,14651
6752,CarAccessories,21448,2720,53431,10912
6753,CarAccessories,13684,3422,60426,16455
6754,CarAccessories,10889,1865,19539,4269
6755,CarAccessories,10994,4320,76463,19889
6756,CarAccessories,3646,2016,93036,22908
6757,CarAccessories,8719,3942,131229,36715
6758,CarAccessories,4898,4062,140108,25336
6759,CarAccessories,26025,15032,261543,64906
6760,CarAccessories,6344,4046,102635,26366
6761,CarAccessories,7654,5309,43040,14090
6762,CarAccessories,14733,4056,31606,8796
6763,CarAccessories,7357,4681,138764,30875
6764,CarAccessories,23789,7206,97319,20485
6765,CarAccessories,16388,3336,25811,6415
6766,CarAccessories,5190,1145,40675,7341
6767,CarAccessories,60813,16019,135664,22192
6768,CarAccessories,15847,9076,48978,12252
6769,CarAccessories,9168,6411,62405,11756
6770,CarAccessories,10756,1889,47414,11725
6771,CarAccessories,5376,1037,259994,68449
6772,CarAccessories,12799,2353,140616,45284
6773,CarAccessories,27135,5633,248988,53431
6774,CarAccessories,29035,14427,348934,82079
6775,CarAccessories,9354,3269,75139,21270
6776,CarAccessories,9310,2717,58250,20043
6777,CarAccessories,3411,725,80857,15522
6778,CarAccessories,2923,1255,88605,18373
6779,CarAccessories,13866,3257,91621,21264
6780,CarAccessories,19861,8316,157115,37140
6781,CarAccessories,55147,10534,31477,7460
6782,CarAccessories,59434,13823,96176,23834
6783,CarAccessories,4140,941,49962,16340
6784,CarAccessories,8652,3486,178488,47835
6785,CarAccessories,10710,3695,24347,6463
6786,CarAccessories,29039,9836,51965,12094
6787,CarAccessories,9365,2804,145611,23461
6788,CarAccessories,1898,871,74453,20374
6789,CarAccessories,3814,2831,225052,39873
6790,CarAccessories,5223,2155,80436,28184
6791,CarAccessories,16003,10081,76534,18391
6792,CarAccessories,5900,3004,121338,31814
6793,CarAccessories,31617,8417,179835,44657
6794,CarAccessories,3338,1113,196751,50832
6795,CarAccessories,18720,6460,70501,14285
6796,CarAccessories,2428,1564,100708,24400
6797,CarAccessories,21162,7180,259562,73088
6798,CarAccessories,9211,2882,120012,22491
6799,CarAccessories,7635,5650,121999,31392
6800,CarAccessories,13922,3175,110819,30034
6801,CarAccessories,8058,4204,78006,17464
6802,CarAccessories,9963,5262,99891,21588
6803,CarAccessories,4102,4468,20680,5978
6804,CarAccessories,16583,3025,117539,30110
6805,CarAccessories,11079,2639,33511,6784
6806,CarAccessories,4508,2022,54726,10228
6807,CarAccessories,37686,7815,332010,74207
6808,CarAccessories,8351,3107,102027,27632
6809,CarAccessories,5064,1391,32965,7525
6810,CarAccessories,7698,3448,70428,14796
6811,CarAccessories,3580,1507,66333,14128
6812,CarAccessories,16994,7410,70039,15566
6813,CarAccessories,5990,4371,35488,8299
6814,CarAccessories,8763,4650,33177,6674
6815,CarAccessories,17025,13780,263247,65786
6816,CarAccessories,16970,10498,103701,25893
6817,CarAccessories,15111,3484,39079,11261
6818,CarAccessories,8317,3437,24232,5107
6819,CarAccessories,8371,3972,37661,9327
6820,CarAccessories,6393,3933,125339,28726
6821,CarAccessories,2783,1206,81667,17787
6822,CarAccessories,27500,3804,164167,29203
6823,CarAccessories,24445,4420,208580,55489
6824,CarAccessories,11783,4647,36648,8910
6825,CarAccessories,3972,1309,77676,14789
6826,CarAccessories,8460,3621,152510,34911
6827,CarAccessories,33180,4912,123902,28974
6828,CarAccessories,20088,7647,85526,18703
6829,CarAccessories,21573,10538,171379,40288
6830,CarAccessories,16268,9925,201490,49856
6831,CarAccessories,3240,948,69911,18897
6832,CarAccessories,19188,4392,358746,80620
6833,CarAccessories,6664,2077,49361,13995
6834,CarAccessories,9357,3787,102141,27870
6835,CarAccessories,22411,2991,100221,30684
6836,CarAccessories,8431,2028,25520,4216
6837,CarAccessories,23398,6028,213525,60493
6838,CarAccessories,12380,8632,108599,27501
6839,CarAccessories,3542,626,353170,79050
6840,CarAccessories,3411,1607,94114,25463
6841,CarAccessories,9565,1337,228613,61967
6842,CarAccessories,2255,954,63391,19451
6843,CarAccessories,14875,3993,106771,18613
6844,CarAccessories,25121,8546,52664,11925
6845,CarAccessories,2992,3759,19275,5686
6846,CarAccessories,12862,2059,369446,92876
6847,CarAccessories,4202,908,245127,47508
6848,CarAccessories,7245,3698,43841,10406
6849,CarAccessories,7869,4706,26086,4985
6850,CarAccessories,7811,3309,59769,15006
6851,CarAccessories,5164,1182,177933,52623
6852,CarAccessories,4846,3021,71956,22059
6853,CarAccessories,45756,7008,205993,49752
6854,CarAccessories,6961,2162,70184,21452
6855,CarAccessories,15666,13000,49867,11912
6856,CarAccessories,10809,2256,154812,42694
6857,CarAccessories,12698,2185,173224,49134
6858,CarAccessories,15279,8037,37892,13213
6859,CarAccessories,12946,3883,93393,27175
6860,CarAccessories,17157,10770,104927,24356
6861,CarAccessories,6986,6514,138287,28652
6862,CarAccessories,9295,2454,77339,13497
6863,CarAccessories,11656,5928,130891,27482
6864,CarAccessories,26873,6267,20226,4129
6865,CarAccessories,26498,20116,152378,42077
6866,CarAccessories,4451,621,80610,17524
6867,CarAccessories,10675,3633,104421,26888
6868,CarAccessories,55007,8475,187142,54912
6869,CarAccessories,17997,4204,149873,48846
6870,CarAccessories,7698,1293,242385,88267
6871,CarAccessories,9029,3883,103492,19769
6872,CarAccessories,7030,1603,49194,12329
6873,CarAccessories,12894,6863,145237,31541
6874,CarAccessories,4201,3014,60877,16486
6875,CarAccessories,3927,2574,89855,19299
6876,CarAccessories,15224,8949,60964,14737
6877,CarAccessories,6337,3224,188581,41478
6878,CarAccessories,27628,3493,156968,36107
6879,CarAccessories,6225,2281,75008,22953
6880,CarAccessories,7062,714,43792,10022
6881,CarAccessories,12852,6282,183349,44178
6882,CarAccessories,7171,5546,104349,23492
6883,CarAccessories,7733,1799,76505,17851
6884,CarAccessories,11622,7682,81743,21549
6885,CarAccessories,15586,5068,354438,94962
6886,CarAccessories,25991,5180,232065,57458
6887,CarAccessories,4880,4685,60627,18701
6888,CarAccessories,42913,13613,149302,32787
6889,CarAccessories,4029,1845,245672,46917
6890,CarAccessories,31924,12535,125080,38061
6891,CarAccessories,8634,2491,91142,22427
6892,CarAccessories,6649,3088,40747,9907
6893,CarAccessories,13809,10393,42072,10570
6894,CarAccessories,26238,6946,100708,21149
6895,CarAccessories,8349,3037,77274,17171
